method,pid,session,n_questions,exact_duplicate_rate,intent_duplicate_rate,categories_covered,min_per_category,category_entropy,replacement_churn,longitudinal_repetition,change_onsets,change_followup_rate,mean_words,non_question_items,invalid_output_rate,llm_calls,retries,generated_items,selection_ms,synthetic_rating_quality,semantic_near_dup_pair_rate,semantic_diversity,relevance_proxy_new
V2-random-control,P014,0,20,0.0,0.55,1.0,2,0.9349775297671233,,,0,,8.55,0.0,0.03333333333333333,1,0,60,10.68191695958376,3.3640074114367167,0.005263157894736842,0.6055948491408187,0.28567912303777543
V2-random-control,P014,1,20,0.0,0.55,1.0,2,0.9349775297671233,0.25,0.2,1,1.0,8.75,0.0,0.06666666666666667,1,0,30,9.591792011633515,3.4015499811445444,0.005263157894736842,0.6461436931060859,0.32485181510694927
V2-random-control,P014,2,20,0.0,0.3,1.0,2,0.9674887648835618,0.3,0.16666666666666666,0,,8.85,0.0,0.06666666666666667,1,0,30,11.461042100563645,3.102605914558029,0.005263157894736842,0.6626077500839058,0.2747755120197579
V2-random-control,P014,3,20,0.0,0.1,1.0,2,0.9596390821693783,0.45,0.5555555555555556,1,1.0,8.85,0.0,0.06666666666666667,1,0,30,12.490082997828722,2.881265516007879,0.0,0.7000374782776159,0.24267830421024073
V2-random-control,P014,4,20,0.0,0.0,1.0,3,0.9921503172858167,0.45,0.5555555555555556,0,,8.65,0.0,0.1,1,0,30,13.815165963023901,2.9851784906011725,0.0,0.7042966357961742,0.2102300566923301
V2-random-control,P014,5,20,0.0,0.1,1.0,2,0.9596390821693783,0.35,0.5714285714285714,0,,8.6,0.0,0.06666666666666667,1,0,30,15.756582841277122,3.1033632373985442,0.0,0.74431065696511,0.31683420377270854
V2-random-control,P015,0,20,0.0,0.3,1.0,2,0.9596390821693783,,,0,,8.5,0.0,0.06666666666666667,1,0,60,11.759791057556868,2.9417022705155738,0.0,0.6422601728094064,0.25350132302122697
V2-random-control,P015,1,20,0.0,0.5,1.0,2,0.9596390821693783,0.2,1.0,1,0.0,8.75,0.0,0.03333333333333333,1,0,30,10.969334049150348,2.8660291917335243,0.0,0.6780516419865998,0.23200525358018356
V2-random-control,P015,2,20,0.0,0.25,1.0,3,0.9701955028602792,0.4,0.25,1,1.0,8.85,0.0,0.03333333333333333,1,0,30,11.792415985837579,2.7132605098026756,0.0,0.7149427440037497,0.3059245576588745
V2-random-control,P015,3,20,0.0,0.4,1.0,2,0.9596390821693783,0.15,1.0,1,0.0,8.65,0.0,0.03333333333333333,1,0,30,12.776999967172742,2.7181550472882927,0.0,0.7179262331553147,0.5847764146329529
V2-random-control,P015,4,20,0.0,0.3,1.0,3,0.9780451855744626,0.25,0.6,1,0.0,8.9,0.0,0.06666666666666667,1,0,30,13.455457985401154,2.988743065136296,0.0,0.6988066890026234,0.31570052696696566
V2-random-control,P015,5,20,0.0,0.4,1.0,2,0.9596390821693783,0.4,0.75,0,,8.95,0.0,0.03333333333333333,1,0,30,13.382916105911136,2.9953102283086537,0.0,0.6595435956032254,0.32106167992573365
V2-random-control,P016,0,20,0.0,0.1,1.0,2,0.9596390821693783,,,0,,8.95,0.0,0.08333333333333333,1,0,60,10.547500103712082,2.7515952597617686,0.005263157894736842,0.6691600386833898,0.3193621355262312
V2-random-control,P016,1,20,0.0,0.4,1.0,2,0.9737442138807324,0.4,0.625,1,0.0,9.2,0.0,0.06666666666666667,1,0,30,9.921290911734104,2.7438813623264116,0.010526315789473684,0.6266290872847557,0.2990875822985229
V2-random-control,P016,2,20,0.0,0.15,1.0,2,0.9596390821693783,0.45,0.5555555555555556,0,,8.95,0.0,0.06666666666666667,1,0,30,11.326499981805682,2.620262597159596,0.0,0.5997745657213047,0.22462017610118437
V2-random-control,P016,3,20,0.0,0.4,1.0,3,0.9921503172858167,0.15,1.0,1,0.0,8.85,0.0,0.03333333333333333,1,0,30,13.257125159725547,2.5293903823929678,0.0,0.6432761023120224,0.3753390122565534
V2-random-control,P016,4,20,0.0,0.55,1.0,3,0.9843006345716333,0.4,0.75,1,1.0,8.3,0.0,0.06666666666666667,1,0,30,13.314374955371022,2.694609280729082,0.0,0.6934787492546849,0.31898812344623356
V2-random-control,P016,5,20,0.0,0.55,1.0,2,0.9674887648835618,0.3,0.6666666666666666,0,,8.8,0.0,0.0,1,0,30,14.548457926139235,2.7997976438493213,0.0,0.6753431232499487,0.31995864844025307
V2-random-control,P017,0,20,0.0,0.5,1.0,2,0.9349775297671233,,,0,,8.4,0.0,0.03333333333333333,1,0,60,10.726874927058816,3.0545891400156178,0.0,0.6240116235345342,0.2863275463851499
V2-random-control,P017,1,20,0.0,0.5,1.0,2,0.941232978764294,0.3,0.3333333333333333,1,1.0,8.4,0.0,0.03333333333333333,1,0,30,10.113207856193185,3.1986186722329473,0.0,0.6763904223710051,0.3286977684774478
V2-random-control,P017,2,20,0.0,0.2,1.0,2,0.9596390821693783,0.45,0.3333333333333333,1,1.0,8.75,0.0,0.13333333333333333,1,0,30,10.664750123396516,3.0705506626513577,0.0,0.7172254837567253,0.3622652564948969
V2-random-control,P017,3,20,0.0,0.4,1.0,2,0.9596390821693783,0.25,0.8,0,,8.75,0.0,0.0,1,0,30,13.092458946630359,3.071989123422865,0.005263157894736842,0.7235185234355541,0.4572912248248895
V2-random-control,P017,4,20,0.0,0.4,1.0,2,0.9596390821693783,0.2,0.25,1,0.0,8.3,0.0,0.13333333333333333,1,0,30,13.122458010911942,2.967861473144629,0.005263157894736842,0.7145928901029522,0.15747271302723848
V2-random-control,P017,5,20,0.0,0.2,1.0,2,0.9596390821693783,0.25,0.8,1,0.0,8.7,0.0,0.1,1,0,30,13.739166082814336,2.9767643786424474,0.0,0.7031799810452063,0.17883423046030972
V2-random-control,P018,0,20,0.0,0.3,1.0,2,0.9674887648835618,,,0,,8.4,0.0,0.08333333333333333,1,0,60,10.633499827235937,3.0903201127891986,0.0,0.6841382098082385,0.29839589575716297
V2-random-control,P018,1,20,0.0,0.4,1.0,3,0.9780451855744626,0.25,0.4,1,1.0,8.8,0.0,0.06666666666666667,1,0,30,9.58920898847282,3.0124731606693644,0.0,0.7023114113422539,0.4663329114300435
V2-random-control,P018,2,20,0.0,0.3,1.0,2,0.9455339504580242,0.35,0.2857142857142857,0,,8.8,0.0,0.1,1,0,30,10.345666902139783,2.8177747898546883,0.0,0.7032264673904072,0.2718523300032705
V2-random-control,P018,3,20,0.0,0.1,1.0,2,0.9455339504580242,0.25,0.4,0,,8.9,0.0,0.03333333333333333,1,0,30,12.75070896372199,2.8798673667752372,0.0,0.6825723192392317,0.2866543518347028
V2-random-control,P018,4,20,0.0,0.2,1.0,2,0.9596390821693783,0.3,0.5,0,,8.5,0.0,0.03333333333333333,1,0,30,13.454749947413802,2.828252499807097,0.005263157894736842,0.6279224057809752,0.19259213803633127
V2-random-control,P018,5,20,0.0,0.45,1.0,2,0.9737442138807324,0.25,0.6,0,,8.8,0.0,0.06666666666666667,1,0,30,14.514375012367964,2.827305057235402,0.005263157894736842,0.6247893889622075,0.14585793740456537
V2-random-control,P019,0,20,0.0,0.4,1.0,2,0.941232978764294,,,0,,9.15,0.0,0.06666666666666667,1,0,60,10.660708881914616,3.26313158164272,0.005263157894736842,0.675448936028407,0.25089203170502833
V2-random-control,P019,1,20,0.0,0.3,1.0,2,0.9596390821693783,0.4,0.375,1,1.0,9.35,0.0,0.06666666666666667,1,0,30,9.792417054995894,3.1070616266613014,0.0,0.6704721454009426,0.30539202295614837
V2-random-control,P019,2,20,0.0,0.2,1.0,3,0.9701955028602792,0.25,0.2,1,0.0,9.35,0.0,0.0,1,0,30,12.121459003537893,3.0408139773695315,0.0,0.7095504172012908,0.2242620987017081
V2-random-control,P019,3,20,0.0,0.5,1.0,2,0.9596390821693783,0.2,0.75,0,,9.3,0.0,0.06666666666666667,1,0,30,12.660791864618659,3.010690441688412,0.0,0.6982142620118238,0.24839367350233588
V2-random-control,P019,4,20,0.0,0.3,1.0,3,0.9780451855744626,0.45,0.7777777777777778,0,,8.95,0.0,0.0,1,0,30,13.66650010459125,3.1250226612028102,0.0,0.7029459992450819,0.34606653737273435
V2-random-control,P019,5,20,0.0,0.7,1.0,2,0.9596390821693783,0.2,1.0,1,0.0,9.1,0.0,0.03333333333333333,1,0,30,14.855541987344623,2.9453880366380085,0.0,0.6871346812547474,0.24645795687943878
V2-random-control,P020,0,20,0.0,0.4,1.0,2,0.9455339504580242,,,0,,8.6,0.0,0.016666666666666666,1,0,60,11.580000165849924,2.6730401182521537,0.010526315789473684,0.6505684562813664,0.33831541921465064
V2-random-control,P020,1,20,0.0,0.3,1.0,2,0.9596390821693783,0.35,0.5714285714285714,1,1.0,8.5,0.0,0.06666666666666667,1,0,30,9.740583831444383,2.4807424218083662,0.0,0.6693257783954772,0.2828227405092266
V2-random-control,P020,2,20,0.0,0.3,1.0,3,0.9843006345716333,0.25,0.4,1,1.0,8.65,0.0,0.06666666666666667,1,0,30,11.543875094503164,2.5106503717352435,0.0,0.673024703705534,0.35221952481042595
V2-random-control,P020,3,20,0.0,0.2,1.0,2,0.9737442138807324,0.1,0.0,1,0.0,8.55,0.0,0.1,1,0,30,12.64379103668034,2.605245659329276,0.0,0.6796358489999568,0.1278513042845219
V2-random-control,P020,4,20,0.0,0.1,1.0,2,0.9596390821693783,0.25,0.2,1,0.0,8.9,0.0,0.06666666666666667,1,0,30,12.540708063170314,2.6768506039833655,0.0,0.6735286123454373,0.4948581833639996
V2-random-control,P020,5,20,0.0,0.2,1.0,2,0.9596390821693783,0.3,0.6666666666666666,0,,8.95,0.0,0.06666666666666667,1,0,30,13.898540986701846,2.695231478209558,0.0,0.693762777198007,0.31943484865474586
V2-random-control,P021,0,20,0.0,0.5,1.0,2,0.9455339504580242,,,0,,8.65,0.0,0.05,1,0,60,10.22391696460545,3.107856099177882,0.010526315789473684,0.6367104750222967,0.30151439874317637
V2-random-control,P021,1,20,0.0,0.25,1.0,2,0.9349775297671233,0.25,0.2,1,1.0,8.65,0.0,0.0,1,0,30,10.252167005091906,3.0522186913621914,0.005263157894736842,0.6841543831367041,0.3077846095675711
V2-random-control,P021,2,20,0.0,0.4,1.0,2,0.9596390821693783,0.45,0.4444444444444444,0,,8.45,0.0,0.0,1,0,30,12.089749798178673,3.098665738934542,0.0,0.6690872576904738,0.29032112609041366
V2-random-control,P021,3,20,0.0,0.25,1.0,2,0.9596390821693783,0.3,0.5,1,0.0,8.35,0.0,0.03333333333333333,1,0,30,12.932458892464638,3.1720881342547114,0.0,0.677938914011044,0.3357196198934946
V2-random-control,P021,4,20,0.0,0.3,1.0,2,0.9349775297671233,0.3,0.3333333333333333,0,,8.25,0.0,0.06666666666666667,1,0,30,13.947542058303952,3.112601076591213,0.0,0.6581461853769329,0.21440147622053796
V2-random-control,P021,5,20,0.0,0.1,1.0,2,0.9596390821693783,0.1,1.0,1,0.0,8.1,0.0,0.13333333333333333,1,0,30,14.506584033370018,3.0987584754029314,0.0,0.6827555882852694,0.4114352198867074
V2-random-control,P022,0,20,0.0,0.4,1.0,2,0.9349775297671233,,,0,,8.4,0.0,0.05,1,0,60,10.070957941934466,2.689728509794695,0.005263157894736842,0.6686761325755636,0.2746037864591488
V2-random-control,P022,1,20,0.0,0.3,1.0,2,0.941232978764294,0.15,0.0,0,,8.45,0.0,0.06666666666666667,1,0,30,9.66658303514123,2.9016309576302,0.0,0.6696388286188552,0.29143003527749306
V2-random-control,P022,2,20,0.0,0.2,1.0,3,0.9780451855744626,0.35,0.2857142857142857,1,0.0,8.6,0.0,0.0,1,0,30,11.170916957780719,2.8128100569779093,0.0,0.6867661351943906,0.1511544896069023
V2-random-control,P022,3,20,0.0,0.4,1.0,2,0.9737442138807324,0.25,0.6,1,1.0,8.55,0.0,0.03333333333333333,1,0,30,11.834583012387156,3.061212665580594,0.0,0.6672379011051297,0.3806491178976696
V2-random-control,P022,4,20,0.0,0.5,1.0,2,0.9596390821693783,0.35,0.8571428571428571,1,0.0,8.6,0.0,0.06666666666666667,1,0,30,13.018500059843063,3.1560514846048373,0.0,0.652493851260161,0.25339958686511693
V2-random-control,P022,5,20,0.0,0.5,1.0,2,0.9596390821693783,0.4,0.5,1,0.0,8.4,0.0,0.1,1,0,30,13.89237493276596,3.309047036258008,0.0,0.6862298412789666,0.386438029997413
V2-random-control,P023,0,20,0.0,0.15,1.0,2,0.9674887648835618,,,0,,8.75,0.0,0.05,1,0,60,10.65324991941452,2.9358716374641958,0.0,0.6747703298361336,0.2676575254991949
V2-random-control,P023,1,20,0.0,0.2,1.0,2,0.9596390821693783,0.2,0.25,1,0.0,8.6,0.0,0.1,1,0,30,9.049749933183193,3.084281515633889,0.0,0.6982727902280708,0.24122351785584797
V2-random-control,P023,2,20,0.0,0.3,1.0,2,0.9596390821693783,0.4,0.5,0,,8.6,0.0,0.03333333333333333,1,0,30,10.945749934762716,3.0856985933956755,0.0,0.6972068440011205,0.317824950144506
V2-random-control,P023,3,20,0.0,0.25,1.0,2,0.9596390821693783,0.45,0.2222222222222222,1,1.0,8.6,0.0,0.03333333333333333,1,0,30,12.227457948029041,3.0279256749158607,0.005263157894736842,0.7296094521894805,0.3638603602850811
V2-random-control,P023,4,20,0.0,0.1,1.0,2,0.9596390821693783,0.4,0.5,1,1.0,8.4,0.0,0.03333333333333333,1,0,30,13.737583998590708,2.6548042298115697,0.0,0.6833149455725184,0.25824561418535547
V2-random-control,P023,5,20,0.0,0.2,1.0,3,0.9701955028602792,0.25,0.8,0,,8.45,0.0,0.1,1,0,30,14.23645787872374,2.707230514250423,0.0,0.6655654426275057,0.2816476316197754
V2-random-control,P024,0,20,0.0,0.3,1.0,2,0.941232978764294,,,0,,8.45,0.0,0.03333333333333333,1,0,60,11.54979201965034,2.937392352596617,0.010526315789473684,0.6310906722387333,0.3408531184919492
V2-random-control,P024,1,20,0.0,0.2,1.0,3,0.9921503172858167,0.3,0.0,0,,8.35,0.0,0.13333333333333333,1,0,30,9.289124980568886,2.606387660465249,0.005263157894736842,0.6438372608585237,0.19987004933239436
V2-random-control,P024,2,20,0.0,0.3,1.0,2,0.9349775297671233,0.25,0.2,0,,8.2,0.0,0.06666666666666667,1,0,30,11.172791942954063,2.507840485785084,0.005263157894736842,0.6668740149725687,0.27477189255329226
V2-random-control,P024,3,20,0.0,0.35,1.0,2,0.9596390821693783,0.35,0.5714285714285714,0,,8.45,0.0,0.03333333333333333,1,0,30,11.997791938483715,2.5644729867927025,0.0,0.6601001825199283,0.18630466597661186
V2-random-control,P024,4,20,0.0,0.3,1.0,3,0.9843006345716333,0.45,0.8888888888888888,1,0.0,8.7,0.0,0.03333333333333333,1,0,30,13.164416886866093,2.4943144403569986,0.0,0.6471945639667338,0.36540741045477665
V2-random-control,P024,5,20,0.0,0.2,1.0,2,0.9674887648835618,0.35,0.14285714285714285,0,,8.65,0.0,0.13333333333333333,1,0,30,13.889750000089407,2.5273837468093463,0.0,0.6770407317807823,0.29093600441055745
V2-random-control,P025,0,20,0.0,0.1,1.0,2,0.9349775297671233,,,0,,8.45,0.0,0.06666666666666667,1,0,60,10.280749993398786,2.8114910957298918,0.0,0.6959096191833394,0.31947149240484146
V2-random-control,P025,1,20,0.0,0.2,1.0,2,0.9455339504580242,0.25,0.6,0,,8.55,0.0,0.03333333333333333,1,0,30,10.04670886322856,2.772459347622234,0.0,0.675765912663681,0.30272966583887484
V2-random-control,P025,2,20,0.0,0.2,1.0,2,0.9737442138807324,0.35,0.2857142857142857,0,,8.5,0.0,0.03333333333333333,1,0,30,11.208791984245181,2.997838761597824,0.0,0.7016313408052797,0.20435857265176202
V2-random-control,P025,3,20,0.0,0.2,1.0,3,0.9843006345716333,0.25,0.4,1,1.0,8.45,0.0,0.06666666666666667,1,0,30,12.405874906107783,2.910894840361667,0.0,0.6746541034591681,0.37884326130551454
V2-random-control,P025,4,20,0.0,0.1,1.0,2,0.9596390821693783,0.4,0.5,0,,8.75,0.0,0.06666666666666667,1,0,30,12.566791148856282,3.006563030270634,0.0,0.688007514892293,0.35017196312967996
V2-random-control,P025,5,20,0.0,0.1,1.0,2,0.9596390821693783,0.2,0.75,1,0.0,8.8,0.0,0.03333333333333333,1,0,30,14.349124860018492,3.053535253881791,0.0,0.6896332658470827,0.36054315095564177
V2-random-control,P026,0,20,0.0,0.55,1.0,2,0.9349775297671233,,,0,,8.3,0.0,0.05,1,0,60,10.926458053290844,3.1632349034914613,0.015789473684210527,0.6189647097817184,0.30986765519922
V2-random-control,P026,1,20,0.0,0.4,1.0,3,0.9921503172858167,0.35,0.42857142857142855,1,0.0,8.4,0.0,0.13333333333333333,1,0,30,9.491875069215894,3.276713815327029,0.005263157894736842,0.6753728924975242,0.34494759206445835
V2-random-control,P026,2,20,0.0,0.1,1.0,2,0.9737442138807324,0.5,0.1,1,1.0,8.55,0.0,0.1,1,0,30,8.786292048171163,3.110767141879027,0.0,0.7212154650411147,0.3131597506168744
V2-random-control,P026,3,20,0.0,0.2,1.0,3,0.9843006345716333,0.45,0.5555555555555556,1,0.0,8.5,0.0,0.0,1,0,30,13.753333827480674,3.254151496899767,0.0,0.6713338807977931,0.3725166140958976
V2-random-control,P026,4,20,0.0,0.1,1.0,3,0.9921503172858167,0.35,0.42857142857142855,0,,8.3,0.0,0.03333333333333333,1,0,30,14.209125190973282,3.074804055825642,0.0,0.6959778852159305,0.2408664550371842
V2-random-control,P026,5,20,0.0,0.1,1.0,3,0.9843006345716333,0.45,0.4444444444444444,0,,8.4,0.0,0.0,1,0,30,15.59341698884964,3.0689627701324254,0.0,0.7268730034425862,0.30768831492024784
V2-random-control,P027,0,20,0.0,0.4,1.0,2,0.9349775297671233,,,0,,8.45,0.0,0.05,1,0,60,10.394708020612597,2.894655877986733,0.0,0.7220485094447688,0.2968936034368487
V2-random-control,P027,1,20,0.0,0.35,1.0,2,0.941232978764294,0.5,0.4,0,,8.25,0.0,0.0,1,0,30,8.392582880333066,2.872894100173114,0.0,0.7319534789811943,0.34545348550248234
V2-random-control,P027,2,20,0.0,0.3,1.0,2,0.965894531166549,0.25,0.4,1,0.0,8.95,0.0,0.03333333333333333,1,0,30,12.419916922226548,2.9174070552420273,0.0,0.6729928911933072,0.21784941142186823
V2-random-control,P027,3,20,0.0,0.3,1.0,2,0.9596390821693783,0.15,0.3333333333333333,0,,8.8,0.0,0.03333333333333333,1,0,30,12.758208904415369,2.9153400738401833,0.0,0.6567859698948182,0.31461532223363364
V2-random-control,P027,4,20,0.0,0.3,1.0,2,0.9596390821693783,0.3,0.3333333333333333,1,1.0,8.9,0.0,0.06666666666666667,1,0,30,13.207542011514306,3.2137560158237903,0.0,0.6843274754959487,0.2902160096236241
V2-random-control,P027,5,20,0.0,0.2,1.0,3,0.9921503172858167,0.25,0.4,0,,8.55,0.0,0.16666666666666666,1,0,30,13.430832885205746,3.0979892514719714,0.0,0.7100264876692307,0.1458063311476344
V2-random-control,P028,0,20,0.0,0.5,1.0,2,0.9455339504580242,,,0,,8.95,0.0,0.016666666666666666,1,0,60,10.521749965846539,3.1839997773947197,0.0,0.6848483842680746,0.3100491328988824
V2-random-control,P028,1,20,0.0,0.35,1.0,3,0.9843006345716333,0.35,0.2857142857142857,0,,8.9,0.0,0.1,1,0,30,9.898332878947258,3.1574369860566383,0.005263157894736842,0.710714496477884,0.3384652280934809
V2-random-control,P028,2,20,0.0,0.4,1.0,3,0.9921503172858167,0.35,0.14285714285714285,1,1.0,8.85,0.0,0.0,1,0,30,12.061458081007004,2.9972153271632616,0.0,0.6952577042637296,0.3024976201022949
V2-random-control,P028,3,20,0.0,0.35,1.0,3,0.9921503172858167,0.15,0.3333333333333333,0,,8.8,0.0,0.06666666666666667,1,0,30,13.039750047028065,2.9801841280432897,0.0,0.6932105835468305,0.2682307339848618
V2-random-control,P028,4,20,0.0,0.4,1.0,3,0.9780451855744626,0.3,0.6666666666666666,0,,8.75,0.0,0.03333333333333333,1,0,30,13.547209091484547,3.012150244892046,0.005263157894736842,0.6978639162739948,0.33697926604032996
V2-random-control,P028,5,20,0.0,0.3,1.0,2,0.9674887648835618,0.35,0.5714285714285714,1,0.0,8.55,0.0,0.1,1,0,30,13.797499937936664,2.9879995784470976,0.0,0.6809556282789315,0.2951039340529576
V2-random-control,P029,0,20,0.0,0.25,1.0,2,0.9455339504580242,,,0,,8.7,0.0,0.08333333333333333,1,0,60,10.920667089521885,3.2679571752967895,0.0,0.6680279043740007,0.2647391051384271
V2-random-control,P029,1,20,0.0,0.35,1.0,2,0.9596390821693783,0.3,0.5,1,0.0,8.85,0.0,0.03333333333333333,1,0,30,10.18454204313457,3.4534874084915947,0.0,0.6468313895342618,0.22131214388285472
V2-random-control,P029,2,20,0.0,0.3,1.0,2,0.9596390821693783,0.5,0.7,0,,8.9,0.0,0.1,1,0,30,8.784333011135459,2.9489555274264614,0.005263157894736842,0.625075378214268,0.221291870448933
V2-random-control,P029,3,20,0.0,0.1,1.0,2,0.9596390821693783,0.2,0.25,0,,9.15,0.0,0.03333333333333333,1,0,30,13.017249992117286,2.985858665711229,0.0,0.6706853147713885,0.15318225294313953
V2-random-control,P029,4,20,0.0,0.3,1.0,2,0.9455339504580242,0.3,0.6666666666666666,1,1.0,9.4,0.0,0.03333333333333333,1,0,30,13.329417211934924,3.0122667604217845,0.0,0.6960479593718698,0.35541048060516794
V2-random-control,P029,5,20,0.0,0.3,1.0,2,0.941232978764294,0.2,0.25,1,0.0,9.05,0.0,0.03333333333333333,1,0,30,13.68858409114182,3.0500900664892816,0.0,0.6931186932801935,0.27355397426945977
V2 −redundancy,P000,0,20,0.0,0.55,1.0,4,1.0,,,0,,8.5,0.0,0.08333333333333333,1,0,60,9.122167015448213,2.982539852607817,0.005263157894736842,0.6682407220454094,0.35322561351174997
V2 −redundancy,P000,1,20,0.0,0.45,1.0,4,1.0,0.3,0.3333333333333333,0,,9.1,0.0,0.06666666666666667,1,0,30,8.702874882146716,3.147835415493385,0.005263157894736842,0.698448063933826,0.25688886597563754
V2 −redundancy,P000,2,20,0.0,0.45,1.0,4,1.0,0.4,0.625,1,1.0,9.0,0.0,0.0,1,0,30,10.797000024467707,3.1982462231670232,0.005263157894736842,0.697024029772467,0.3732683530336392
V2 −redundancy,P000,3,20,0.0,0.5,1.0,4,1.0,0.15,0.3333333333333333,0,,9.05,0.0,0.03333333333333333,1,0,30,11.941750068217516,3.425940408751478,0.005263157894736842,0.7108493557913822,0.40539907049121976
V2 −redundancy,P000,4,20,0.0,0.6,1.0,4,1.0,0.2,0.5,0,,9.05,0.0,0.13333333333333333,1,0,30,11.781291803345084,3.5910920965718134,0.005263157894736842,0.7004126810596119,0.36672373408306763
V2 −redundancy,P000,5,20,0.0,0.5,1.0,4,1.0,0.2,0.5,0,,8.95,0.0,0.06666666666666667,1,0,30,13.056499883532524,3.47859660356074,0.0,0.7092539777431035,0.33208803922197183
V2 −redundancy,P001,0,20,0.0,0.6,1.0,4,1.0,,,0,,8.8,0.0,0.11666666666666667,1,0,60,9.490124881267548,2.4013585189240794,0.010526315789473684,0.6956554711995853,0.3791950400829365
V2 −redundancy,P001,1,20,0.0,0.4,1.0,4,1.0,0.5,0.1,1,1.0,8.95,0.0,0.03333333333333333,1,0,30,9.162666974589229,2.7830130467573073,0.0,0.7401293605882366,0.3179434172223363
V2 −redundancy,P001,2,20,0.0,0.6,1.0,4,1.0,0.35,0.5714285714285714,1,0.0,8.8,0.0,0.06666666666666667,1,0,30,10.625208029523492,2.926070757503319,0.0,0.7228010741632441,0.38377188926157324
V2 −redundancy,P001,3,20,0.0,0.4,1.0,4,1.0,0.35,0.5714285714285714,1,1.0,8.65,0.0,0.03333333333333333,1,0,30,12.341582914814353,2.9463249779214165,0.005263157894736842,0.7344209466726495,0.46172369439509475
V2 −redundancy,P001,4,20,0.0,0.3,1.0,4,1.0,0.3,0.5,0,,8.9,0.0,0.1,1,0,30,12.882541865110397,2.9346095768530898,0.005263157894736842,0.7269708588040394,0.1468807559739896
V2 −redundancy,P001,5,20,0.0,0.4,1.0,4,1.0,0.3,0.3333333333333333,1,1.0,9.1,0.0,0.1,1,0,30,13.381249969825149,3.25239396949965,0.0,0.7252934516126243,0.4302852883124191
V2 −redundancy,P002,0,20,0.0,0.55,1.0,4,1.0,,,0,,8.55,0.0,0.016666666666666666,1,0,60,9.598084026947618,3.2297543135936793,0.021052631578947368,0.7146014532316658,0.374703123783246
V2 −redundancy,P002,1,20,0.0,0.45,1.0,4,1.0,0.15,0.0,1,0.0,8.6,0.0,0.1,1,0,30,8.540958166122437,3.3266183540968726,0.021052631578947368,0.7046657486645438,0.2446101844591335
V2 −redundancy,P002,2,20,0.0,0.55,1.0,3,0.9921503172858167,0.3,0.16666666666666666,1,1.0,8.5,0.0,0.06666666666666667,1,0,30,9.928750107064843,3.148900706624402,0.015789473684210527,0.7335642570146426,0.35881568875636444
V2 −redundancy,P002,3,20,0.0,0.45,1.0,4,1.0,0.3,0.0,1,1.0,8.5,0.0,0.06666666666666667,1,0,30,11.246208101511002,3.40949416038485,0.005263157894736842,0.7432240496672875,0.3908768640888242
V2 −redundancy,P002,4,20,0.0,0.45,1.0,4,1.0,0.15,0.6666666666666666,0,,8.5,0.0,0.06666666666666667,1,0,30,12.445084052160382,3.737619466303047,0.005263157894736842,0.7391928776582994,0.14370279689822324
